"userId","dX-acc","dY-acc","dZ-acc","dX-gyr","dY-gyr","dZ-gyr","time","activityType"
"3","0.0","0.0","0.0","-0.8526591","0.530779","-0.30731654","350.0","Marcher"
"3","-1.3407938","6.4956675","7.8891354","-0.8526591","0.530779","-0.30731654","369.0","Marcher"
"3","-1.3407938","6.4956675","7.8891354","0.964665","0.032312937","0.6847286","530.0","Marcher"
"3","-1.3407938","6.4956675","7.8891354","0.964665","0.032312937","0.6847286","574.0","Marcher"
"3","-1.3407938","6.4956675","7.8891354","0.964665","0.032312937","0.6847286","576.0","Marcher"
"3","-4.8220696","3.047912","6.737489","0.964665","0.032312937","0.6847286","578.0","Marcher"
"3","-4.479688","6.2777886","13.19006","0.964665","0.032312937","0.6847286","580.0","Marcher"
"3","2.7031362","8.923462","12.799793","0.964665","0.032312937","0.6847286","582.0","Marcher"
"3","9.067119","9.0838785","0.60335726","0.964665","0.032312937","0.6847286","584.0","Marcher"
"3","7.8795586","7.1756415","4.166038","0.964665","0.032312937","0.6847286","586.0","Marcher"
"3","-0.7685622","5.9617443","11.538011","0.964665","0.032312937","0.6847286","590.0","Marcher"
"3","-4.80531","9.246689","16.336138","0.964665","0.032312937","0.6847286","592.0","Marcher"
"3","-2.0399222","9.126976","10.812545","0.964665","0.032312937","0.6847286","593.0","Marcher"
"3","-2.0399222","9.126976","10.812545","4.3103743","-0.58771527","0.21558413","713.0","Marcher"
"3","2.2314641","7.6904106","3.0287576","4.3103743","-0.58771527","0.21558413","773.0","Marcher"
"3","1.2809371","6.998465","0.28252444","4.3103743","-0.58771527","0.21558413","774.0","Marcher"
"3","-0.7541966","8.356019","-0.4070267","4.3103743","-0.58771527","0.21558413","776.0","Marcher"
"3","-3.6608462","9.04557","0.009577099","4.3103743","-0.58771527","0.21558413","779.0","Marcher"
"3","-2.3942747","11.645753","2.430189","4.3103743","-0.58771527","0.21558413","780.0","Marcher"
"3","-0.61293435","11.5308275","1.1803775","4.3103743","-0.58771527","0.21558413","782.0","Marcher"
"3","-0.38547826","11.233937","2.8731298","4.3103743","-0.58771527","0.21558413","783.0","Marcher"
"3","-2.5810282","9.972155","4.173221","4.3103743","-0.58771527","0.21558413","784.0","Marcher"
"3","-2.4158232","7.8915296","2.8300328","4.3103743","-0.58771527","0.21558413","786.0","Marcher"
"3","-2.8946784","8.559532","0.75180227","4.3103743","-0.58771527","0.21558413","787.0","Marcher"
"3","-2.8946784","8.559532","0.75180227","1.8852389","-0.7202731","-1.8161536","900.0","Marcher"
"3","-2.9760835","9.481328","0.062251143","1.8852389","-0.7202731","-1.8161536","970.0","Marcher"
"3","-2.6145482","8.382356","-0.3423813","1.8852389","-0.7202731","-1.8161536","971.0","Marcher"
"3","-4.182798","8.561927","2.0231621","1.8852389","-0.7202731","-1.8161536","972.0","Marcher"
"3","-5.296136","7.4892917","2.8539755","1.8852389","-0.7202731","-1.8161536","973.0","Marcher"
"3","-5.00164","6.3304625","0.23224466","1.8852389","-0.7202731","-1.8161536","974.0","Marcher"
"3","-11.983345","9.071907","-2.6887705","1.8852389","-0.7202731","-1.8161536","975.0","Marcher"
"3","-9.273026","8.025609","-5.686403","1.8852389","-0.7202731","-1.8161536","975.0","Marcher"
"3","-5.7438655","5.808511","-5.604997","1.8852389","-0.7202731","-1.8161536","976.0","Marcher"
"3","-5.262616","5.9808984","-6.3400397","1.8852389","-0.7202731","-1.8161536","978.0","Marcher"
"3","-4.3671575","7.9130783","-5.1237483","1.8852389","-0.7202731","-1.8161536","978.0","Marcher"
"3","-4.3671575","7.9130783","-5.1237483","0.6903865","0.24611577","-0.78501314","1074.0","Marcher"
"3","-5.516409","7.2785954","4.067873","0.6903865","0.24611577","-0.78501314","1171.0","Marcher"
"3","-1.0917894","4.199558","-0.58420306","0.6903865","0.24611577","-0.78501314","1172.0","Marcher"
"3","-6.378348","5.8013277","-0.54828894","0.6903865","0.24611577","-0.78501314","1173.0","Marcher"
"3","-6.2777886","7.927444","-3.2035396","0.6903865","0.24611577","-0.78501314","1174.0","Marcher"
"3","-2.545114","7.6281595","-2.1883671","0.6903865","0.24611577","-0.78501314","1175.0","Marcher"
"3","-2.9617178","6.8332605","-1.3886794","0.6903865","0.24611577","-0.78501314","1177.0","Marcher"
"3","-3.5962007","6.60341","-1.9704882","0.6903865","0.24611577","-0.78501314","1178.0","Marcher"
"3","-7.5850625","6.648901","2.588211","0.6903865","0.24611577","-0.78501314","1180.0","Marcher"
"3","-4.862772","6.797346","-0.34716985","0.6903865","0.24611577","-0.78501314","1181.0","Marcher"
"3","-4.2187123","8.408693","-0.93616146","0.6903865","0.24611577","-0.78501314","1182.0","Marcher"
"3","-4.2187123","8.408693","-0.93616146","1.5077242","1.1691332","0.7879648","1253.0","Marcher"
"3","-3.380716","9.914692","-1.9537282","1.5077242","1.1691332","0.7879648","1377.0","Marcher"
"3","-2.4445546","10.008069","-3.3256476","1.5077242","1.1691332","0.7879648","1380.0","Marcher"
"3","-1.6305012","7.1780357","-6.0000525","1.5077242","1.1691332","0.7879648","1383.0","Marcher"
"3","-1.5490957","5.724711","-7.3216925","1.5077242","1.1691332","0.7879648","1385.0","Marcher"
"3","-2.1093562","6.3113084","-5.5188036","1.5077242","1.1691332","0.7879648","1387.0","Marcher"
"3","-1.9537282","8.028004","-4.745453","1.5077242","1.1691332","0.7879648","1390.0","Marcher"
"3","-2.2123098","9.282603","-2.413429","1.5077242","1.1691332","0.7879648","1392.0","Marcher"
